"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","client.bytes","client.ip","client.port","destination.bytes","destination.domain","destination.ip","destination.port","ecs.version","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","http.request.body.bytes","http.request.bytes","http.request.headers.content-length","http.request.headers.content-type","http.request.method","http.response.body.bytes","http.response.bytes","http.response.headers.content-length","http.response.headers.content-type","http.response.status_code","http.response.status_phrase","http.version",method,"network.bytes","network.community_id","network.direction","network.protocol","network.transport","network.type",query,"related.hosts","related.ip","server.bytes","server.domain","server.ip","server.port","source.bytes","source.ip","source.port",status,type,"url.domain","url.extension","url.full","url.full.text","url.path","url.port","url.query","url.scheme","user_agent.original","user_agent.original.text"
"Oct 23, 2022 @ 16:55:07.712",IbwNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",172B,"2.6KB",172B,"172.16.0.9",52154,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"3.3","Oct 23, 2022 @ 16:55:07.716",event,"Oct 23, 2022 @ 16:55:07.712","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",172B,0,"-",GET,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",GET,"2.8KB","1:9zhznj4/vJYkJ9YV58vvOvbDaZU=",egress,http,tcp,ipv4,"GET /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,172B,"172.16.0.9",52154,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.708",HbwNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",182B,"1.2KB",182B,"172.16.0.9",52136,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"4.5","Oct 23, 2022 @ 16:55:07.712",event,"Oct 23, 2022 @ 16:55:07.708","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",182B,0,"-",GET,"1,014B","1.2KB","1,014","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:wDqf7/m3+sehfDzCOgGoAcCnx8M=",egress,http,tcp,ipv4,"GET /evox/about","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,182B,"172.16.0.9",52136,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/evox/about","http://3204_webapp_1.3204_companyABC:8080/evox/about","/evox/about",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.707",GLwNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",183B,"1.2KB",183B,"172.16.0.9",52078,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"1.0","Oct 23, 2022 @ 16:55:07.708",event,"Oct 23, 2022 @ 16:55:07.707","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",183B,0,"-",GET,"1,016B","1.2KB","1,016","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:2Udw64BKRkkVRRPY5EbOyenjWyM=",egress,http,tcp,ipv4,"GET /favicon.ico","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,183B,"172.16.0.9",52078,Error,http,"3204_webapp_1.3204_companyABC",ico,"http://3204_webapp_1.3204_companyABC:8080/favicon.ico","http://3204_webapp_1.3204_companyABC:8080/favicon.ico","/favicon.ico",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.707",GbwNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",177B,"1.2KB",177B,"172.16.0.9",52094,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.4","Oct 23, 2022 @ 16:55:07.710",event,"Oct 23, 2022 @ 16:55:07.707","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",177B,0,"-",GET,"1,004B","1.2KB","1,004","text/html;charset=utf-8",404,"not found","1.1",GET,"1.3KB","1:O0LgEHST1CBxPqApLdPwQxA8bfM=",egress,http,tcp,ipv4,"GET /HNAP1","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,177B,"172.16.0.9",52094,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/HNAP1","http://3204_webapp_1.3204_companyABC:8080/HNAP1","/HNAP1",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.707",GrwNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",206B,"1.3KB",206B,"172.16.0.9",52112,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.7","Oct 23, 2022 @ 16:55:07.710",event,"Oct 23, 2022 @ 16:55:07.707","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",206B,0,"-",PROPFIND,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",PROPFIND,"1.5KB","1:V8GZTptDEFfKc1lLkcLlnmqGpsE=",egress,http,tcp,ipv4,"PROPFIND /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,206B,"172.16.0.9",52112,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.707",G7wNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",233B,"1.3KB",233B,"172.16.0.9",52120,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.7","Oct 23, 2022 @ 16:55:07.710",event,"Oct 23, 2022 @ 16:55:07.707","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",233B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:RUWBYHVch7UQNdMmihwEUaflqco=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,233B,"172.16.0.9",52120,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.707",HLwNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",173B,"1.3KB",173B,"172.16.0.9",52130,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"2.9","Oct 23, 2022 @ 16:55:07.710",event,"Oct 23, 2022 @ 16:55:07.707","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",173B,0,"-",FEQJ,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",FEQJ,"1.4KB","1:o+vyBV6paGuINnY2sdNfStV9Hvo=",egress,http,tcp,ipv4,"FEQJ /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,173B,"172.16.0.9",52130,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.696",D7wNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",187B,"1.3KB",187B,"172.16.0.9",52000,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"4.3","Oct 23, 2022 @ 16:55:07.700",event,"Oct 23, 2022 @ 16:55:07.696","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",187B,0,"-",PROPFIND,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",PROPFIND,"1.4KB","1:2OAvT7hUoc1Bt2GI+GadoQtqzYc=",egress,http,tcp,ipv4,"PROPFIND /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,187B,"172.16.0.9",52000,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.696",EbwNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",181B,"1.2KB",181B,"172.16.0.9",52016,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"5.1","Oct 23, 2022 @ 16:55:07.701",event,"Oct 23, 2022 @ 16:55:07.696","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",181B,0,"-",GET,"1,012B","1.2KB","1,012","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:qd543v5XM9NjVdIpTrcaMU4QPe0=",egress,http,tcp,ipv4,"GET /.git/HEAD","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,181B,"172.16.0.9",52016,Error,http,"3204_webapp_1.3204_companyABC","git/HEAD","http://3204_webapp_1.3204_companyABC:8080/.git/HEAD","http://3204_webapp_1.3204_companyABC:8080/.git/HEAD","/.git/HEAD",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:55:07.696",ErwNBIQBY9uvdcLxkNK6,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",330B,"2.6KB",330B,"172.16.0.9",52002,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"5.1","Oct 23, 2022 @ 16:55:07.701",event,"Oct 23, 2022 @ 16:55:07.696","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",88B,330B,88,"application/x-www-form-urlencoded",POST,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",POST,3KB,"1:zdW942q9blC1hAz3cGhCqeQLk8c=",egress,http,tcp,ipv4,"POST /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,330B,"172.16.0.9",52002,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/?%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=","http://3204_webapp_1.3204_companyABC:8080/?%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=","/",8080,"%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
