,@timestamp,agent.name,destination.bytes,destination.ip,destination.packets,destination.port,event.action,event.dataset,event.end,event.start,event.type,flow.final,host.mac,host.os.name,host.os.version,network.bytes,network.packets,network.type,source.bytes,source.ip,source.packets,source.port,type
312,"Oct 25, 2022 @ 01:14:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:47.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52866,flow
313,"Oct 25, 2022 @ 01:14:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52858,flow
314,"Oct 25, 2022 @ 01:14:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:07.651","Oct 25, 2022 @ 01:13:57.451",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52876,flow
315,"Oct 25, 2022 @ 01:14:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:07.651","Oct 25, 2022 @ 01:13:57.451",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52876,flow
316,"Oct 25, 2022 @ 01:14:10.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:14:07.141","Oct 25, 2022 @ 01:14:07.141",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52884,flow
317,"Oct 25, 2022 @ 01:14:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52858,flow
318,"Oct 25, 2022 @ 01:14:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52850,flow
319,"Oct 25, 2022 @ 01:14:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:47.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52866,flow
320,"Oct 25, 2022 @ 01:14:00.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:47.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52866,flow
321,"Oct 25, 2022 @ 01:14:00.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:07.381","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52834,flow
322,"Oct 25, 2022 @ 01:14:00.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52826,flow
323,"Oct 25, 2022 @ 01:14:00.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52850,flow
324,"Oct 25, 2022 @ 01:14:00.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52858,flow
325,"Oct 25, 2022 @ 01:14:00.497",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:57.451","Oct 25, 2022 @ 01:13:57.451",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52876,flow
326,"Oct 25, 2022 @ 01:14:00.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:27.311","Oct 25, 2022 @ 01:13:17.591","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52842,flow
327,"Oct 25, 2022 @ 01:13:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52834,flow
328,"Oct 25, 2022 @ 01:13:50.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:47.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52866,flow
329,"Oct 25, 2022 @ 01:13:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:27.311","Oct 25, 2022 @ 01:13:17.591",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52842,flow
330,"Oct 25, 2022 @ 01:13:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52826,flow
331,"Oct 25, 2022 @ 01:13:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52850,flow
332,"Oct 25, 2022 @ 01:13:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:47.241","Oct 25, 2022 @ 01:13:37.531",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52858,flow
333,"Oct 25, 2022 @ 01:13:40.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:27.311","Oct 25, 2022 @ 01:13:17.591",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52842,flow
334,"Oct 25, 2022 @ 01:13:40.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52834,flow
335,"Oct 25, 2022 @ 01:13:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:27.311",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52850,flow
336,"Oct 25, 2022 @ 01:13:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52826,flow
337,"Oct 25, 2022 @ 01:13:40.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:37.531","Oct 25, 2022 @ 01:13:37.531",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52858,flow
338,"Oct 25, 2022 @ 01:13:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:47.461","Oct 25, 2022 @ 01:12:37.241","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52808,flow
339,"Oct 25, 2022 @ 01:13:30.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:57.181","Oct 25, 2022 @ 01:12:47.461","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52816,flow
340,"Oct 25, 2022 @ 01:13:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52826,flow
341,"Oct 25, 2022 @ 01:13:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:37.241","Oct 25, 2022 @ 01:12:27.511","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52800,flow
342,"Oct 25, 2022 @ 01:13:30.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:27.311","Oct 25, 2022 @ 01:13:17.591",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52842,flow
343,"Oct 25, 2022 @ 01:13:30.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:27.311","Oct 25, 2022 @ 01:13:27.311",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52850,flow
344,"Oct 25, 2022 @ 01:13:30.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52834,flow
345,"Oct 25, 2022 @ 01:13:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:47.461","Oct 25, 2022 @ 01:12:37.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52808,flow
346,"Oct 25, 2022 @ 01:13:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:37.241","Oct 25, 2022 @ 01:12:27.511",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52800,flow
347,"Oct 25, 2022 @ 01:13:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52826,flow
348,"Oct 25, 2022 @ 01:13:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:17.591",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52842,flow
349,"Oct 25, 2022 @ 01:13:20.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:57.181","Oct 25, 2022 @ 01:12:47.461",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52816,flow
350,"Oct 25, 2022 @ 01:13:20.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:17.591","Oct 25, 2022 @ 01:13:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52834,flow
351,"Oct 25, 2022 @ 01:13:10.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:37.241","Oct 25, 2022 @ 01:12:27.511",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52800,flow
352,"Oct 25, 2022 @ 01:13:10.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:57.181","Oct 25, 2022 @ 01:12:47.461",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52816,flow
353,"Oct 25, 2022 @ 01:13:10.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:12:57.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52826,flow
354,"Oct 25, 2022 @ 01:13:10.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:47.461","Oct 25, 2022 @ 01:12:37.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52808,flow
355,"Oct 25, 2022 @ 01:13:10.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:13:07.381","Oct 25, 2022 @ 01:13:07.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52834,flow
356,"Oct 25, 2022 @ 01:13:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:07.091","Oct 25, 2022 @ 01:11:57.381","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52776,flow
357,"Oct 25, 2022 @ 01:13:00.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:57.181","Oct 25, 2022 @ 01:12:57.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52826,flow
358,"Oct 25, 2022 @ 01:13:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:17.301","Oct 25, 2022 @ 01:12:07.091","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52784,flow
359,"Oct 25, 2022 @ 01:13:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:47.461","Oct 25, 2022 @ 01:12:37.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52808,flow
360,"Oct 25, 2022 @ 01:13:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:27.511","Oct 25, 2022 @ 01:12:17.301","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52792,flow
361,"Oct 25, 2022 @ 01:13:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:37.241","Oct 25, 2022 @ 01:12:27.511",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52800,flow
362,"Oct 25, 2022 @ 01:13:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:57.181","Oct 25, 2022 @ 01:12:47.461",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52816,flow
363,"Oct 25, 2022 @ 01:12:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:47.461","Oct 25, 2022 @ 01:12:47.461",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52816,flow
364,"Oct 25, 2022 @ 01:12:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:47.461","Oct 25, 2022 @ 01:12:37.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52808,flow
365,"Oct 25, 2022 @ 01:12:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:37.241","Oct 25, 2022 @ 01:12:27.511",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52800,flow
366,"Oct 25, 2022 @ 01:12:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:27.511","Oct 25, 2022 @ 01:12:17.301",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52792,flow
367,"Oct 25, 2022 @ 01:12:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:07.091","Oct 25, 2022 @ 01:11:57.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52776,flow
368,"Oct 25, 2022 @ 01:12:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:17.301","Oct 25, 2022 @ 01:12:07.091",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52784,flow
369,"Oct 25, 2022 @ 01:12:40.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:37.241","Oct 25, 2022 @ 01:12:37.241",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52808,flow
370,"Oct 25, 2022 @ 01:12:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:07.091","Oct 25, 2022 @ 01:11:57.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52776,flow
371,"Oct 25, 2022 @ 01:12:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:27.511","Oct 25, 2022 @ 01:12:17.301",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52792,flow
372,"Oct 25, 2022 @ 01:12:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:37.241","Oct 25, 2022 @ 01:12:27.511",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52800,flow
373,"Oct 25, 2022 @ 01:12:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:17.301","Oct 25, 2022 @ 01:12:07.091",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52784,flow
374,"Oct 25, 2022 @ 01:12:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:17.301","Oct 25, 2022 @ 01:12:07.091",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52784,flow
375,"Oct 25, 2022 @ 01:12:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:47.181","Oct 25, 2022 @ 01:11:37.471","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52758,flow
376,"Oct 25, 2022 @ 01:12:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:37.471","Oct 25, 2022 @ 01:11:27.261","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52750,flow
377,"Oct 25, 2022 @ 01:12:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:27.511","Oct 25, 2022 @ 01:12:17.301",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52792,flow
378,"Oct 25, 2022 @ 01:12:30.497",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:27.511","Oct 25, 2022 @ 01:12:27.511",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52800,flow
379,"Oct 25, 2022 @ 01:12:30.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:57.381","Oct 25, 2022 @ 01:11:47.181","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52766,flow
380,"Oct 25, 2022 @ 01:12:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:07.091","Oct 25, 2022 @ 01:11:57.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52776,flow
381,"Oct 25, 2022 @ 01:12:20.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:17.301","Oct 25, 2022 @ 01:12:17.301",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52792,flow
382,"Oct 25, 2022 @ 01:12:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:37.471","Oct 25, 2022 @ 01:11:27.261",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52750,flow
383,"Oct 25, 2022 @ 01:12:20.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:57.381","Oct 25, 2022 @ 01:11:47.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52766,flow
384,"Oct 25, 2022 @ 01:12:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:17.301","Oct 25, 2022 @ 01:12:07.091",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52784,flow
385,"Oct 25, 2022 @ 01:12:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:07.091","Oct 25, 2022 @ 01:11:57.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52776,flow
386,"Oct 25, 2022 @ 01:12:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:47.181","Oct 25, 2022 @ 01:11:37.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52758,flow
387,"Oct 25, 2022 @ 01:12:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:47.181","Oct 25, 2022 @ 01:11:37.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52758,flow
388,"Oct 25, 2022 @ 01:12:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:37.471","Oct 25, 2022 @ 01:11:27.261",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52750,flow
389,"Oct 25, 2022 @ 01:12:10.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:07.091","Oct 25, 2022 @ 01:12:07.091",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52784,flow
