date,time,action,protocol,src-ip,dst-ip,src-port,dst-port,size,tcpflags,tcpsyn,tcpack,tcpwin,icmptype,icmpcode,info,path,pid
25/10/2022,01:07:38,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:39,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:39,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:39,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:41,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:41,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:41,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:42,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:42,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:42,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:43,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:43,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:43,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:44,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:44,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:44,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:45,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:45,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:45,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:46,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:46,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:46,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:47,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:47,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:47,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:48,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:48,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:48,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:49,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:49,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:49,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:50,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:50,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:50,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:51,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:51,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:51,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:52,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:52,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:52,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:53,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:53,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:53,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:54,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:54,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:54,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:55,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:55,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:55,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:56,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:56,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:56,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:57,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:57,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:57,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:58,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:58,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:58,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:07:59,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:07:59,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:07:59,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:00,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:00,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:00,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:01,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:01,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:01,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:02,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:02,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:02,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:03,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:03,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:03,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:04,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:04,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:04,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:05,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:05,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:05,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:06,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:06,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:06,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:07,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:07,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:07,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:08,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:08,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:08,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:09,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:09,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:09,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:10,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:10,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:10,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:11,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:11,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:11,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:12,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:12,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:12,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:13,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:13,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:13,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:14,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:14,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:14,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:15,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:15,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:15,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:16,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:16,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:16,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:17,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:17,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:17,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:18,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:18,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:18,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:19,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:19,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:19,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:20,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:20,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:20,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:21,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:21,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:21,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:22,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:22,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:22,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:23,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:23,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:23,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:24,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:24,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:24,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:25,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:25,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:25,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:26,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:26,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:26,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:27,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:27,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:27,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:28,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:28,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:28,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:30,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:30,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:30,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:31,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:31,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:31,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:32,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:32,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:32,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:33,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:33,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:33,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:34,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:34,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:34,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:35,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:35,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:35,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:36,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:36,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:36,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:37,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:37,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:37,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:38,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:38,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:38,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:39,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:39,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:39,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:40,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:40,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:40,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:41,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:41,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:41,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:42,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:42,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:42,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:43,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:43,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:43,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:44,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:44,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:44,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:45,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:45,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:45,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:46,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:46,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:46,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:47,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
25/10/2022,01:08:47,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,RECEIVE,4
25/10/2022,01:08:47,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,0,0,-,RECEIVE,4
25/10/2022,01:08:48,ALLOW,ICMP,192.168.106.130,192.168.236.1,-,-,0,-,-,-,-,8,0,-,SEND,4792
