@timestamp,@version,@version.keyword,_id,_index,_score,agent.name,agent.name.keyword,destination.bytes,destination.ip,destination.ip.keyword,destination.packets,destination.port,event.action,event.action.keyword,event.dataset,event.dataset.keyword,event.end,event.start,event.type,event.type.keyword,flow.final,flow.id,flow.id.keyword,host.mac,host.mac.keyword,host.os.name,host.os.name.keyword,host.os.version,host.os.version.keyword,network.bytes,network.packets,network.type,network.type.keyword,source.bytes,source.ip,source.ip.keyword,source.packets,source.port,tags,tags.keyword,type,type.keyword
"Oct 25, 2022 @ 01:17:20.498",1,1,muP_CoQB7xRA9XP5t45Z,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:44.961",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qSjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qSjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53032,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,aeP_CoQB7xRA9XP5kI1M,packetbeat-2022.10.24,-,webserver,webserver,280B,172.17.0.4,172.17.0.4,4,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABK6eF0I,EAT/////AP//////CP8AAAGsEQABrBEABK6eF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),562B,8,ipv4,ipv4,282B,192.168.106.130,192.168.106.130,4,40622,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,auP_CoQB7xRA9XP5kI1M,packetbeat-2022.10.24,-,webserver,webserver,212B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABLieF0I,EAT/////AP//////CP8AAAGsEQABrBEABLieF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),874B,12,ipv4,ipv4,662B,192.168.106.130,192.168.106.130,9,40632,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,WeP_CoQB7xRA9XP5kI1K,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:27.602",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qRjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qRjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53016,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,a-P_CoQB7xRA9XP5kI1M,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:44.961",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qSjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qSjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53032,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,e-P_CoQB7xRA9XP5kI1M,packetbeat-2022.10.24,-,webserver,webserver,212B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:47.002","Oct 25, 2022 @ 01:16:14.771",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABMKeF0I,EAT/////AP//////CP8AAAGsEQABrBEABMKeF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),874B,12,ipv4,ipv4,662B,192.168.106.130,192.168.106.130,9,40642,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,duP_CoQB7xRA9XP5kI1M,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:17:04.851","Oct 25, 2022 @ 01:16:55.161",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qTLPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qTLPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53042,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,deP_CoQB7xRA9XP5kI1M,packetbeat-2022.10.24,-,webserver,webserver,250B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABLCeF0I,EAT/////AP//////CP8AAAGsEQABrBEABLCeF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),980B,13,ipv4,ipv4,730B,192.168.106.130,192.168.106.130,10,40624,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,U-P_CoQB7xRA9XP5kI1D,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:34.762",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qSDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qSDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53024,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:10.498",1,1,bOP_CoQB7xRA9XP5kI1M,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:17:04.851","Oct 25, 2022 @ 01:17:04.851",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qTrPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qTrPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53050,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,M-P_CoQB7xRA9XP5aYw1,packetbeat-2022.10.24,-,webserver,webserver,212B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABLieF0I,EAT/////AP//////CP8AAAGsEQABrBEABLieF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),874B,12,ipv4,ipv4,662B,192.168.106.130,192.168.106.130,9,40632,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,NOP_CoQB7xRA9XP5aYw1,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:44.961",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qSjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qSjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53032,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,OuP_CoQB7xRA9XP5aYw4,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:17.332","Oct 25, 2022 @ 01:16:07.631","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qQbPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qQbPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52998,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,TeP_CoQB7xRA9XP5aYw4,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:27.602",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qRjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qRjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53016,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,U-P_CoQB7xRA9XP5aYw4,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:15:57.412","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qfbOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qfbOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52982,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,VOP_CoQB7xRA9XP5aYw4,packetbeat-2022.10.24,-,webserver,webserver,280B,172.17.0.4,172.17.0.4,4,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABK6eF0I,EAT/////AP//////CP8AAAGsEQABrBEABK6eF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),562B,8,ipv4,ipv4,282B,192.168.106.130,192.168.106.130,4,40622,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,POP_CoQB7xRA9XP5aYw4,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:55.161","Oct 25, 2022 @ 01:16:55.161",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qTLPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qTLPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53042,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,OeP_CoQB7xRA9XP5aYw4,packetbeat-2022.10.24,-,webserver,webserver,212B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:47.002","Oct 25, 2022 @ 01:16:14.771",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABMKeF0I,EAT/////AP//////CP8AAAGsEQABrBEABMKeF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),874B,12,ipv4,ipv4,662B,192.168.106.130,192.168.106.130,9,40642,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,YuP_CoQB7xRA9XP5aYw6,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:27.602","Oct 25, 2022 @ 01:16:17.332","connection, end","connection, end",TRUE,EAT/////AP//////CP8AAAGsEQAEwKh3qRDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qRDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53008,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,ReP_CoQB7xRA9XP5aYw4,packetbeat-2022.10.24,-,webserver,webserver,250B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABLCeF0I,EAT/////AP//////CP8AAAGsEQABrBEABLCeF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),980B,13,ipv4,ipv4,730B,192.168.106.130,192.168.106.130,10,40624,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:17:00.498",1,1,RuP_CoQB7xRA9XP5aYw4,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:34.762",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qSDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qSDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53024,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,DeP_CoQB7xRA9XP5Qosl,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:17.332","Oct 25, 2022 @ 01:16:07.631",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qQbPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qQbPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52998,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,J-P_CoQB7xRA9XP5Qosp,packetbeat-2022.10.24,-,webserver,webserver,250B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABLCeF0I,EAT/////AP//////CP8AAAGsEQABrBEABLCeF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),980B,13,ipv4,ipv4,730B,192.168.106.130,192.168.106.130,10,40624,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,KOP_CoQB7xRA9XP5Qosp,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:34.762",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qSDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qSDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53024,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,LOP_CoQB7xRA9XP5Qosq,packetbeat-2022.10.24,-,webserver,webserver,212B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:38.841","Oct 25, 2022 @ 01:16:06.611",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABLieF0I,EAT/////AP//////CP8AAAGsEQABrBEABLieF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),874B,12,ipv4,ipv4,662B,192.168.106.130,192.168.106.130,9,40632,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,LeP_CoQB7xRA9XP5Qosq,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:44.961","Oct 25, 2022 @ 01:16:44.961",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qSjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qSjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53032,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,EuP_CoQB7xRA9XP5Qosp,packetbeat-2022.10.24,-,webserver,webserver,280B,172.17.0.4,172.17.0.4,4,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABK6eF0I,EAT/////AP//////CP8AAAGsEQABrBEABK6eF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),562B,8,ipv4,ipv4,282B,192.168.106.130,192.168.106.130,4,40622,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,M-P_CoQB7xRA9XP5Qoss,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:27.602","Oct 25, 2022 @ 01:16:17.332",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qRDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qRDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53008,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,OeP_CoQB7xRA9XP5Qost,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:07.632","Oct 25, 2022 @ 01:15:57.412",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qfbOQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qfbOQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,52982,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,F-P_CoQB7xRA9XP5Qosp,packetbeat-2022.10.24,-,webserver,webserver,176B,192.168.106.130,192.168.106.130,3,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:27.602",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qRjPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qRjPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),496B,8,ipv4,ipv4,320B,172.17.0.4,172.17.0.4,5,53016,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:50.498",1,1,E-P_CoQB7xRA9XP5Qosp,packetbeat-2022.10.24,-,webserver,webserver,212B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:47.002","Oct 25, 2022 @ 01:16:14.771",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABMKeF0I,EAT/////AP//////CP8AAAGsEQABrBEABMKeF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),874B,12,ipv4,ipv4,662B,192.168.106.130,192.168.106.130,9,40642,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:40.498",1,1,9OP_CoQB7xRA9XP5G4kV,packetbeat-2022.10.24,-,webserver,webserver,250B,172.17.0.4,172.17.0.4,3,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:35.272","Oct 25, 2022 @ 01:16:03.031",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABLCeF0I,EAT/////AP//////CP8AAAGsEQABrBEABLCeF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),980B,13,ipv4,ipv4,730B,192.168.106.130,192.168.106.130,10,40624,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:40.498",1,1,EuP_CoQB7xRA9XP5G4oW,packetbeat-2022.10.24,-,webserver,webserver,-,172.17.0.4,172.17.0.4,-,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:14.771",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABMKeF0I,EAT/////AP//////CP8AAAGsEQABrBEABMKeF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),380B,5,ipv4,ipv4,380B,192.168.106.130,192.168.106.130,5,40642,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:40.498",1,1,F-P_CoQB7xRA9XP5G4oW,packetbeat-2022.10.24,-,webserver,webserver,280B,172.17.0.4,172.17.0.4,4,16919,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:30.681","Oct 25, 2022 @ 01:16:00.471",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQABrBEABK6eF0I,EAT/////AP//////CP8AAAGsEQABrBEABK6eF0I,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),562B,8,ipv4,ipv4,282B,192.168.106.130,192.168.106.130,4,40622,beats_input_raw_event,beats_input_raw_event,flow,flow
"Oct 25, 2022 @ 01:16:40.498",1,1,#NAME?,packetbeat-2022.10.24,-,webserver,webserver,120B,192.168.106.130,192.168.106.130,2,8001,network_flow,network_flow,flow,flow,"Oct 25, 2022 @ 01:16:34.762","Oct 25, 2022 @ 01:16:34.762",connection,connection,FALSE,EAT/////AP//////CP8AAAGsEQAEwKh3qSDPQR8,EAT/////AP//////CP8AAAGsEQAEwKh3qSDPQR8,"02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,Debian GNU/Linux,11 (bullseye),11 (bullseye),384B,6,ipv4,ipv4,264B,172.17.0.4,172.17.0.4,4,53024,beats_input_raw_event,beats_input_raw_event,flow,flow
