@timestamp,@version,@version.keyword,_id,_index,_score,agent.ephemeral_id,agent.ephemeral_id.keyword,agent.id,agent.id.keyword,agent.name,agent.name.keyword,agent.type,agent.type.keyword,agent.version,agent.version.keyword,dissect.commandslog.command,dissect.commandslog.command.keyword,dissect.commandslog.date,dissect.commandslog.date.keyword,dissect.commandslog.host-name,dissect.commandslog.host-name.keyword,dissect.commandslog.month,dissect.commandslog.month.keyword,dissect.commandslog.responsecode,dissect.commandslog.responsecode.keyword,dissect.commandslog.time,dissect.commandslog.time.keyword,dissect.commandslog.user,dissect.commandslog.user-hostaddress,dissect.commandslog.user-hostaddress.keyword,dissect.commandslog.user.keyword,dissect.commandslog.userid,dissect.commandslog.userid.keyword,ecs.version,ecs.version.keyword,event.original,event.original.keyword,host.architecture,host.architecture.keyword,host.containerized,host.hostname,host.hostname.keyword,host.id,host.id.keyword,host.ip,host.ip.keyword,host.mac,host.mac.keyword,host.name,host.name.keyword,host.os.codename,host.os.codename.keyword,host.os.family,host.os.family.keyword,host.os.kernel,host.os.kernel.keyword,host.os.name,host.os.name.keyword,host.os.platform,host.os.platform.keyword,host.os.type,host.os.type.keyword,host.os.version,host.os.version.keyword,input.type,input.type.keyword,log.file.path,log.file.path.keyword,log.offset,message,message.keyword,tags,tags.keyword
"Oct 23, 2022 @ 16:43:13.753",1,1,2yUCBIQBxObRs4FIqFBV,filebeat-2022.10.23,-,d193bd1a-6ca1-4793-afa4-5b832339e720,d193bd1a-6ca1-4793-afa4-5b832339e720,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,sudo,sudo,23,23,webserver,webserver,Oct,Oct, [1], [1],08:43:06,08:43:06,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[333]:,[333]:,8.0.0,8.0.0,Oct 23 08:43:06 webserver wpuser: wpuser@172.17.0.1 [333]: sudo  [1],Oct 23 08:43:06 webserver wpuser: wpuser@172.17.0.1 [333]: sudo  [1],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,944,Oct 23 08:43:06 webserver wpuser: wpuser@172.17.0.1 [333]: sudo  [1],Oct 23 08:43:06 webserver wpuser: wpuser@172.17.0.1 [333]: sudo  [1],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 16:42:58.751",1,1,6iUCBIQBxObRs4FIbU7D,filebeat-2022.10.23,-,d193bd1a-6ca1-4793-afa4-5b832339e720,d193bd1a-6ca1-4793-afa4-5b832339e720,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,whoami,whoami,23,23,webserver,webserver,Oct,Oct,[0],[0],08:42:57,08:42:57,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[333]:,[333]:,8.0.0,8.0.0,Oct 23 08:42:57 webserver wpuser: wpuser@172.17.0.1 [333]: whoami [0],Oct 23 08:42:57 webserver wpuser: wpuser@172.17.0.1 [333]: whoami [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,874,Oct 23 08:42:57 webserver wpuser: wpuser@172.17.0.1 [333]: whoami [0],Oct 23 08:42:57 webserver wpuser: wpuser@172.17.0.1 [333]: whoami [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 16:42:55.749",1,1,5iUCBIQBxObRs4FIZU7f,filebeat-2022.10.23,-,d193bd1a-6ca1-4793-afa4-5b832339e720,d193bd1a-6ca1-4793-afa4-5b832339e720,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,cat,cat,21,21,webserver,webserver,Oct,Oct,/etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0],/etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0],08:39:35,08:39:35,wpuser:,wpuser@172.17.0.1,wpuser@172.17.0.1,wpuser:,[193]:,[193]:,8.0.0,8.0.0,Oct 21 08:39:35 webserver wpuser: wpuser@172.17.0.1 [193]: cat /etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0],Oct 21 08:39:35 webserver wpuser: wpuser@172.17.0.1 [193]: cat /etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0],x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/commands.log,/var/log/commands.log,732,Oct 21 08:39:35 webserver wpuser: wpuser@172.17.0.1 [193]: cat /etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0],Oct 21 08:39:35 webserver wpuser: wpuser@172.17.0.1 [193]: cat /etc/passwd [0]Oct 23 08:42:50 webserver wpuser: wpuser@172.17.0.1 [333]:  [0],beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 24, 2022 @ 13:25:21.839",1,1,ESBzCIQBIFje4a_C4ZCO,filebeat-2022.10.24,-,e56928eb-b6fa-4079-93cd-5410947777c2,e56928eb-b6fa-4079-93cd-5410947777c2,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,24,24,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 44848 ssh2,wpuser from 172.17.0.1 port 44848 ssh2,05:25:19,05:25:19,sshd[212]:,Accepted,Accepted,sshd[212]:,password,password,8.0.0,8.0.0,Oct 24 05:25:19 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 44848 ssh2,Oct 24 05:25:19 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 44848 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"13,487",Oct 24 05:25:19 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 44848 ssh2,Oct 24 05:25:19 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 44848 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 24, 2022 @ 13:25:14.836",1,1,aSBzCIQBIFje4a_Cxo8v,filebeat-2022.10.24,-,e56928eb-b6fa-4079-93cd-5410947777c2,e56928eb-b6fa-4079-93cd-5410947777c2,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,24,24,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 44848 ssh2,wpuser from 172.17.0.1 port 44848 ssh2,05:25:14,05:25:14,sshd[212]:,Failed,Failed,sshd[212]:,password,password,8.0.0,8.0.0,Oct 24 05:25:14 webserver sshd[212]: Failed password for wpuser from 172.17.0.1 port 44848 ssh2,Oct 24 05:25:14 webserver sshd[212]: Failed password for wpuser from 172.17.0.1 port 44848 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"13,391",Oct 24 05:25:14 webserver sshd[212]: Failed password for wpuser from 172.17.0.1 port 44848 ssh2,Oct 24 05:25:14 webserver sshd[212]: Failed password for wpuser from 172.17.0.1 port 44848 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 24, 2022 @ 13:24:59.822",1,1,hCBzCIQBIFje4a_Ci46I,filebeat-2022.10.24,-,e56928eb-b6fa-4079-93cd-5410947777c2,e56928eb-b6fa-4079-93cd-5410947777c2,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,24,24,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 44834 ssh2,wpuser from 172.17.0.1 port 44834 ssh2,05:24:57,05:24:57,sshd[204]:,Accepted,Accepted,sshd[204]:,password,password,8.0.0,8.0.0,Oct 24 05:24:57 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 44834 ssh2,Oct 24 05:24:57 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 44834 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"12,609",Oct 24 05:24:57 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 44834 ssh2,Oct 24 05:24:57 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 44834 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 24, 2022 @ 13:24:43.817",1,1,cCBzCIQBIFje4a_CTY0G,filebeat-2022.10.24,-,e56928eb-b6fa-4079-93cd-5410947777c2,e56928eb-b6fa-4079-93cd-5410947777c2,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,24,24,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 44826 ssh2,wpuser from 172.17.0.1 port 44826 ssh2,05:24:42,05:24:42,sshd[196]:,Accepted,Accepted,sshd[196]:,password,password,8.0.0,8.0.0,Oct 24 05:24:42 webserver sshd[196]: Accepted password for wpuser from 172.17.0.1 port 44826 ssh2,Oct 24 05:24:42 webserver sshd[196]: Accepted password for wpuser from 172.17.0.1 port 44826 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"12,174",Oct 24 05:24:42 webserver sshd[196]: Accepted password for wpuser from 172.17.0.1 port 44826 ssh2,Oct 24 05:24:42 webserver sshd[196]: Accepted password for wpuser from 172.17.0.1 port 44826 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 24, 2022 @ 00:18:28.211",1,1,PuqjBYQBgB7DB3fTdf9I,filebeat-2022.10.23,-,e153fdd3-0f24-41bf-8191-d6b0f9f44c44,e153fdd3-0f24-41bf-8191-d6b0f9f44c44,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,23,23,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 43314 ssh2,wpuser from 172.17.0.1 port 43314 ssh2,16:18:22,16:18:22,sshd[221]:,Accepted,Accepted,sshd[221]:,password,password,8.0.0,8.0.0,Oct 23 16:18:22 webserver sshd[221]: Accepted password for wpuser from 172.17.0.1 port 43314 ssh2,Oct 23 16:18:22 webserver sshd[221]: Accepted password for wpuser from 172.17.0.1 port 43314 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"11,355",Oct 23 16:18:22 webserver sshd[221]: Accepted password for wpuser from 172.17.0.1 port 43314 ssh2,Oct 23 16:18:22 webserver sshd[221]: Accepted password for wpuser from 172.17.0.1 port 43314 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 24, 2022 @ 00:18:13.205",1,1,BeqjBYQBgB7DB3fTOv60,filebeat-2022.10.23,-,e153fdd3-0f24-41bf-8191-d6b0f9f44c44,e153fdd3-0f24-41bf-8191-d6b0f9f44c44,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,23,23,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 43302 ssh2,wpuser from 172.17.0.1 port 43302 ssh2,16:18:12,16:18:12,sshd[212]:,Accepted,Accepted,sshd[212]:,password,password,8.0.0,8.0.0,Oct 23 16:18:12 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 43302 ssh2,Oct 23 16:18:12 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 43302 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"10,722",Oct 23 16:18:12 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 43302 ssh2,Oct 23 16:18:12 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 43302 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 24, 2022 @ 00:18:06.197",1,1,uuqjBYQBgB7DB3fTJP2x,filebeat-2022.10.23,-,e153fdd3-0f24-41bf-8191-d6b0f9f44c44,e153fdd3-0f24-41bf-8191-d6b0f9f44c44,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,23,23,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 43294 ssh2,wpuser from 172.17.0.1 port 43294 ssh2,16:18:01,16:18:01,sshd[204]:,Accepted,Accepted,sshd[204]:,password,password,8.0.0,8.0.0,Oct 23 16:18:01 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 43294 ssh2,Oct 23 16:18:01 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 43294 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"10,101",Oct 23 16:18:01 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 43294 ssh2,Oct 23 16:18:01 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 43294 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 22:17:03.367",1,1,gAY0BYQBBe9fLFWurOGL,filebeat-2022.10.23,-,0198ff06-dc0a-46f2-a555-9792e2d89510,0198ff06-dc0a-46f2-a555-9792e2d89510,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,23,23,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 41126 ssh2,wpuser from 172.17.0.1 port 41126 ssh2,09:08:34,09:08:34,sshd[30438]:,Accepted,Accepted,sshd[30438]:,password,password,8.0.0,8.0.0,Oct 23 09:08:34 webserver sshd[30438]: Accepted password for wpuser from 172.17.0.1 port 41126 ssh2,Oct 23 09:08:34 webserver sshd[30438]: Accepted password for wpuser from 172.17.0.1 port 41126 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"7,034",Oct 23 09:08:34 webserver sshd[30438]: Accepted password for wpuser from 172.17.0.1 port 41126 ssh2,Oct 23 09:08:34 webserver sshd[30438]: Accepted password for wpuser from 172.17.0.1 port 41126 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 22:17:03.362",1,1,lgY0BYQBBe9fLFWurN97,filebeat-2022.10.23,-,0198ff06-dc0a-46f2-a555-9792e2d89510,0198ff06-dc0a-46f2-a555-9792e2d89510,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,23,23,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 33102 ssh2,wpuser from 172.17.0.1 port 33102 ssh2,08:46:02,08:46:02,sshd[416]:,Accepted,Accepted,sshd[416]:,password,password,8.0.0,8.0.0,Oct 23 08:46:02 webserver sshd[416]: Accepted password for wpuser from 172.17.0.1 port 33102 ssh2,Oct 23 08:46:02 webserver sshd[416]: Accepted password for wpuser from 172.17.0.1 port 33102 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"5,482",Oct 23 08:46:02 webserver sshd[416]: Accepted password for wpuser from 172.17.0.1 port 33102 ssh2,Oct 23 08:46:02 webserver sshd[416]: Accepted password for wpuser from 172.17.0.1 port 33102 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 22:17:03.361",1,1,dwY0BYQBBe9fLFWurN1H,filebeat-2022.10.23,-,0198ff06-dc0a-46f2-a555-9792e2d89510,0198ff06-dc0a-46f2-a555-9792e2d89510,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,23,23,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 33080 ssh2,wpuser from 172.17.0.1 port 33080 ssh2,08:45:37,08:45:37,sshd[407]:,Accepted,Accepted,sshd[407]:,password,password,8.0.0,8.0.0,Oct 23 08:45:37 webserver sshd[407]: Accepted password for wpuser from 172.17.0.1 port 33080 ssh2,Oct 23 08:45:37 webserver sshd[407]: Accepted password for wpuser from 172.17.0.1 port 33080 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"4,849",Oct 23 08:45:37 webserver sshd[407]: Accepted password for wpuser from 172.17.0.1 port 33080 ssh2,Oct 23 08:45:37 webserver sshd[407]: Accepted password for wpuser from 172.17.0.1 port 33080 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 22:17:03.359",1,1,iwY0BYQBBe9fLFWurN97,filebeat-2022.10.23,-,0198ff06-dc0a-46f2-a555-9792e2d89510,0198ff06-dc0a-46f2-a555-9792e2d89510,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,23,23,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 33036 ssh2,wpuser from 172.17.0.1 port 33036 ssh2,08:44:33,08:44:33,sshd[355]:,Accepted,Accepted,sshd[355]:,password,password,8.0.0,8.0.0,Oct 23 08:44:33 webserver sshd[355]: Accepted password for wpuser from 172.17.0.1 port 33036 ssh2,Oct 23 08:44:33 webserver sshd[355]: Accepted password for wpuser from 172.17.0.1 port 33036 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"3,583",Oct 23 08:44:33 webserver sshd[355]: Accepted password for wpuser from 172.17.0.1 port 33036 ssh2,Oct 23 08:44:33 webserver sshd[355]: Accepted password for wpuser from 172.17.0.1 port 33036 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
"Oct 23, 2022 @ 22:17:03.359",1,1,UwY0BYQBBe9fLFWurOB8,filebeat-2022.10.23,-,0198ff06-dc0a-46f2-a555-9792e2d89510,0198ff06-dc0a-46f2-a555-9792e2d89510,d6edde54-4509-4d1d-a7e2-e05020d19430,d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,webserver,filebeat,filebeat,8.4.3,8.4.3,for,for,23,23,webserver,webserver,Oct,Oct,wpuser from 172.17.0.1 port 33040 ssh2,wpuser from 172.17.0.1 port 33040 ssh2,08:44:43,08:44:43,sshd[375]:,Accepted,Accepted,sshd[375]:,password,password,8.0.0,8.0.0,Oct 23 08:44:43 webserver sshd[375]: Accepted password for wpuser from 172.17.0.1 port 33040 ssh2,Oct 23 08:44:43 webserver sshd[375]: Accepted password for wpuser from 172.17.0.1 port 33040 ssh2,x86_64,x86_64,TRUE,webserver,webserver,d3fb359aed104056a72e8b72cacbeedd,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,webserver,bullseye,bullseye,debian,debian,5.10.16.3-microsoft-standard-WSL2,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,Debian GNU/Linux,debian,debian,linux,linux,11 (bullseye),11 (bullseye),log,log,/var/log/auth.log,/var/log/auth.log,"3,926",Oct 23 08:44:43 webserver sshd[375]: Accepted password for wpuser from 172.17.0.1 port 33040 ssh2,Oct 23 08:44:43 webserver sshd[375]: Accepted password for wpuser from 172.17.0.1 port 33040 ssh2,beats_input_codec_plain_applied,beats_input_codec_plain_applied
