Classification,Date,Day,Job,LogType,Month,Path,Result,Time,User
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:54:05,(root)
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:50:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:50:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:50:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:50:04,(root)
CRON[9778],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:51:01,(/usr/bin/config/checkElk.sh
CRON[9779],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:51:01,(/usr/bin/config/checkDb.sh
CRON[9780],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:51:01,(/usr/bin/config/checkDev.sh
CRON[9781],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:51:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:51:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:51:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:51:04,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:43:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:43:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:43:04,(root)
CRON[9561],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:44:01,(/usr/bin/config/rsyslog.sh
CRON[9562],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:44:01,(/usr/bin/config/checkDev.sh
CRON[9563],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:44:01,(/usr/bin/config/checkElk.sh
CRON[9564],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:44:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:44:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:44:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:44:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:44:04,(root)
CRON[9592],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:45:01,(/usr/bin/config/rsyslog.sh
CRON[9593],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:45:01,(/usr/bin/config/checkDev.sh
CRON[9594],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:45:01,(/usr/bin/config/checkElk.sh
CRON[9595],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:45:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:45:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:45:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:45:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:45:04,(root)
CRON[9623],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:46:01,(/usr/bin/config/checkDev.sh
CRON[9624],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:46:01,(/usr/bin/config/checkDb.sh
CRON[9626],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:46:01,(/usr/bin/config/checkElk.sh
CRON[9625],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:46:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:46:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:46:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:46:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:46:04,(root)
CRON[9654],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:47:01,(/usr/bin/config/rsyslog.sh
CRON[9655],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:47:01,(/usr/bin/config/checkDb.sh
CRON[9656],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:47:01,(/usr/bin/config/checkDev.sh
CRON[9657],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:47:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:47:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:47:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:47:05,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:47:05,(root)
CRON[9685],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:48:01,(/usr/bin/config/rsyslog.sh
CRON[9686],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:48:01,(/usr/bin/config/checkDev.sh
CRON[9687],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:48:01,(/usr/bin/config/checkDb.sh
CRON[9688],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:48:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:48:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:48:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:48:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:48:04,(root)
CRON[9716],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:49:01,(/usr/bin/config/rsyslog.sh
CRON[9717],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:49:01,(/usr/bin/config/checkDev.sh
CRON[9718],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:49:01,(/usr/bin/config/checkDb.sh
CRON[9719],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:49:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:49:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:49:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:49:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:49:04,(root)
CRON[9747],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:50:01,(/usr/bin/config/checkElk.sh
CRON[9748],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:50:01,(/usr/bin/config/checkDb.sh
CRON[9749],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:50:01,(/usr/bin/config/rsyslog.sh
CRON[9750],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:50:01,(/usr/bin/config/checkDev.sh
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:36:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:36:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:36:04,(root)
CRON[9289],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:37:01,(/usr/bin/config/rsyslog.sh
CRON[9290],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:37:01,(/usr/bin/config/checkDb.sh
CRON[9291],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:37:01,(/usr/bin/config/checkDev.sh
CRON[9292],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:37:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:37:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:37:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:37:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:37:04,(root)
CRON[9321],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:38:01,(/usr/bin/config/checkElk.sh
CRON[9320],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:38:01,(/usr/bin/config/checkDev.sh
CRON[9322],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:38:01,(/usr/bin/config/rsyslog.sh
CRON[9323],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:38:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:38:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:38:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:38:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:38:04,(root)
CRON[9352],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:39:01,(/usr/bin/config/rsyslog.sh
CRON[9353],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:39:01,(/usr/bin/config/checkDev.sh
CRON[9354],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:39:01,(/usr/bin/config/checkDb.sh
CRON[9355],23,CMD,[,(root),Oct,(empty),-x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),13:39:01,(
CRON[9356],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:39:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:39:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:39:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:39:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:39:04,(root)
CRON[9437],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:40:01,(/usr/bin/config/rsyslog.sh
CRON[9438],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:40:01,(/usr/bin/config/checkDb.sh
CRON[9439],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:40:01,(/usr/bin/config/checkDev.sh
CRON[9440],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:40:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:40:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:40:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:40:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:40:04,(root)
CRON[9468],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:41:01,(/usr/bin/config/checkDev.sh
CRON[9469],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:41:01,(/usr/bin/config/rsyslog.sh
CRON[9470],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:41:01,(/usr/bin/config/checkDb.sh
CRON[9471],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:41:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:41:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:41:02,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:41:05,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:41:05,(root)
CRON[9499],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:42:01,(/usr/bin/config/checkDev.sh
CRON[9500],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:42:01,(/usr/bin/config/rsyslog.sh
CRON[9501],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:42:01,(/usr/bin/config/checkElk.sh
CRON[9502],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:42:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:42:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:42:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:42:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:42:04,(root)
CRON[9531],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:43:01,(/usr/bin/config/checkDev.sh
CRON[9530],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:43:01,(/usr/bin/config/checkDb.sh
CRON[9532],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:43:01,(/usr/bin/config/rsyslog.sh
CRON[9533],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:43:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:43:01,(root)
CRON[9074],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:30:01,(/usr/bin/config/checkElk.sh
CRON[9075],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:30:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:30:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:30:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:30:04,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:30:04,(root)
CRON[9103],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:31:01,(/usr/bin/config/rsyslog.sh
CRON[9104],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:31:01,(/usr/bin/config/checkDev.sh
CRON[9105],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:31:01,(/usr/bin/config/checkElk.sh
CRON[9106],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:31:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:31:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:31:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:31:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:31:04,(root)
CRON[9134],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:32:01,(/usr/bin/config/rsyslog.sh
CRON[9135],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:32:01,(/usr/bin/config/checkDb.sh
CRON[9136],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:32:01,(/usr/bin/config/checkElk.sh
CRON[9137],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:32:01,(/usr/bin/config/checkDev.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:32:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:32:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:32:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:32:04,(root)
CRON[9166],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:33:01,(/usr/bin/config/checkDev.sh
CRON[9165],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:33:01,(/usr/bin/config/rsyslog.sh
CRON[9167],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:33:01,(/usr/bin/config/checkElk.sh
CRON[9168],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:33:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:33:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:33:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:33:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:33:04,(root)
CRON[9196],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:34:01,(/usr/bin/config/checkDev.sh
CRON[9198],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:34:01,(/usr/bin/config/rsyslog.sh
CRON[9199],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:34:01,(/usr/bin/config/checkDb.sh
CRON[9197],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:34:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:34:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:34:01,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:34:05,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:34:05,(root)
CRON[9227],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:35:01,(/usr/bin/config/checkElk.sh
CRON[9229],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:35:01,(/usr/bin/config/checkDev.sh
CRON[9228],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:35:01,(/usr/bin/config/rsyslog.sh
CRON[9230],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:35:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:35:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:35:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:35:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:35:04,(root)
CRON[9258],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:36:01,(/usr/bin/config/checkDev.sh
CRON[9259],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:36:01,(/usr/bin/config/checkElk.sh
CRON[9260],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:36:01,(/usr/bin/config/rsyslog.sh
CRON[9261],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:36:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:36:01,(root)
CRON[8948],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:26:01,(/usr/bin/config/checkDev.sh
CRON[8951],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:26:01,(/usr/bin/config/checkDb.sh
CRON[8949],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:26:01,(/usr/bin/config/checkElk.sh
CRON[8950],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:26:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:26:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:26:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:26:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:26:04,(root)
CRON[8979],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:27:01,(/usr/bin/config/rsyslog.sh
CRON[8980],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:27:01,(/usr/bin/config/checkDev.sh
CRON[8981],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:27:01,(/usr/bin/config/checkElk.sh
CRON[8982],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:27:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:27:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:27:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:27:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:27:04,(root)
CRON[9010],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:28:01,(/usr/bin/config/checkDb.sh
CRON[9011],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:28:01,(/usr/bin/config/checkDev.sh
CRON[9012],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:28:01,(/usr/bin/config/rsyslog.sh
CRON[9017],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:28:01,(/usr/bin/config/checkElk.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:28:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:28:02,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:28:05,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:28:05,(root)
CRON[9041],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:29:01,(/usr/bin/config/rsyslog.sh
CRON[9042],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:29:01,(/usr/bin/config/checkDev.sh
CRON[9043],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:29:01,(/usr/bin/config/checkElk.sh
CRON[9044],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:29:01,(/usr/bin/config/checkDb.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:29:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:29:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:29:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:29:04,(root)
CRON[9073],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:30:01,(/usr/bin/config/checkDb.sh
CRON[9072],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:30:01,(/usr/bin/config/checkDev.sh
CRON[8671],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:17:01,(/usr/bin/config/checkDev.sh
CRON[8672],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:17:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:17:01,(root)
SERVICE,23,Sunday,STATUS,[CRONOUTPUT],Oct,/usr/bin/config/rsyslog.sh,Running,13:17:01,(root)
MONITOR,23,Sunday,DEV-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDev.sh,Failure,13:17:04,(root)
MONITOR,23,Sunday,ELK-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkElk.sh,Failure,13:17:04,(root)
CRON[8701],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:18:01,(/usr/bin/config/checkDev.sh
CRON[8703],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:18:01,(/usr/bin/config/checkElk.sh
CRON[8702],23,CMD,|,(root),Oct,2>&1,logger -t MONITOR),13:18:01,(/usr/bin/config/checkDb.sh
CRON[8700],23,CMD,|,(root),Oct,2>&1,logger -t SERVICE),13:18:01,(/usr/bin/config/rsyslog.sh
MONITOR,23,Sunday,DB-PING,[CRONOUTPUT],Oct,/usr/bin/config/checkDb.sh,Successful,13:18:01,(root)
