"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","client.bytes","client.ip","destination.bytes","destination.ip","destination.mac","destination.packets","destination.port","ecs.version","event.action","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","flow.final","flow.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","icmp.request.code","icmp.request.message","icmp.request.type","icmp.version","network.bytes","network.community_id","network.direction","network.packets","network.transport","network.type",path,"related.ip","server.ip","source.bytes","source.ip","source.mac","source.packets","source.port",status,type
"Oct 22, 2022 @ 14:55:10.000","m8d5_oMBlM6FNcp7YL6Z",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3",107B,"-","-","-","-","ff02::fb","33:33:00:00:00:fb","-",5353,"8.0.0","network_flow",network,flow,"0.0","Oct 22, 2022 @ 14:55:01.723",event,"Oct 22, 2022 @ 14:55:01.723",connection,false,"QQIA//////8M//8s//8BAAEeXMI+DmYzMwAAAPv+gAAAAAAAABxcwv/+Pg5m/wIAAAAAAAAAAAAAAAAA++kU6RQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",107B,"1:sbdrM/i/6skaisasmoi4w0ZbyrA=","-",1,udp,ipv6,"-","-","-",107B,"fe80::1c5c:c2ff:fe3e:e66","1e:5c:c2:3e:0e:66",1,5353,"-",flow
"Oct 22, 2022 @ 14:55:00.000","ecd5_oMBlM6FNcp7Ob6N",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","149.1KB","31.9KB","-","-","31.9KB","192.168.0.2","02:42:c0:a8:00:02",139,9200,"8.0.0","network_flow",network,flow,"580100.1","Oct 22, 2022 @ 14:54:51.486",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","181.1KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",279,tcp,ipv4,"-","-","-","149.1KB","192.168.0.3","02:42:c0:a8:00:03",140,54468,"-",flow
"Oct 22, 2022 @ 14:54:50.000","WMd5_oMBlM6FNcp7Er56",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","147.4KB","31.5KB","-","-","31.5KB","192.168.0.2","02:42:c0:a8:00:02",137,9200,"8.0.0","network_flow",network,flow,"569856.4","Oct 22, 2022 @ 14:54:41.242",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","178.9KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",275,tcp,ipv4,"-","-","-","147.4KB","192.168.0.3","02:42:c0:a8:00:03",138,54468,"-",flow
"Oct 22, 2022 @ 14:54:40.001","N8d4_oMBlM6FNcp7675q",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","145.7KB",31KB,"-","-",31KB,"192.168.0.2","02:42:c0:a8:00:02",135,9200,"8.0.0","network_flow",network,flow,"560128.0","Oct 22, 2022 @ 14:54:31.513",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","176.7KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",271,tcp,ipv4,"-","-","-","145.7KB","192.168.0.3","02:42:c0:a8:00:03",136,54468,"-",flow
"Oct 22, 2022 @ 14:54:30.000","Fsd4_oMBlM6FNcp7xL5a",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3",144KB,"30.5KB","-","-","30.5KB","192.168.0.2","02:42:c0:a8:00:02",133,9200,"8.0.0","network_flow",network,flow,"549888.3","Oct 22, 2022 @ 14:54:21.274",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","174.5KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",267,tcp,ipv4,"-","-","-",144KB,"192.168.0.3","02:42:c0:a8:00:03",134,54468,"-",flow
"Oct 22, 2022 @ 14:54:20.002","9cd4_oMBlM6FNcp7nb1M",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","142.3KB",30KB,"-","-",30KB,"192.168.0.2","02:42:c0:a8:00:02",131,9200,"8.0.0","network_flow",network,flow,"539648.7","Oct 22, 2022 @ 14:54:11.034",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","172.4KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",263,tcp,ipv4,"-","-","-","142.3KB","192.168.0.3","02:42:c0:a8:00:03",132,54468,"-",flow
"Oct 22, 2022 @ 14:54:10.000","0sd4_oMBlM6FNcp7dr06",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","140.6KB","29.6KB","-","-","29.6KB","192.168.0.2","02:42:c0:a8:00:02",129,9200,"8.0.0","network_flow",network,flow,"529920.9","Oct 22, 2022 @ 14:54:01.306",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","170.2KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",259,tcp,ipv4,"-","-","-","140.6KB","192.168.0.3","02:42:c0:a8:00:03",130,54468,"-",flow
"Oct 22, 2022 @ 14:54:00.001","scd4_oMBlM6FNcp7T70q",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","138.9KB","29.1KB","-","-","29.1KB","192.168.0.2","02:42:c0:a8:00:02",127,9200,"8.0.0","network_flow",network,flow,"519680.8","Oct 22, 2022 @ 14:53:51.066",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",168KB,"1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",255,tcp,ipv4,"-","-","-","138.9KB","192.168.0.3","02:42:c0:a8:00:03",128,54468,"-",flow
"Oct 22, 2022 @ 14:53:50.002","kMd4_oMBlM6FNcp7KL0d",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","137.2KB","28.6KB","-","-","28.6KB","192.168.0.2","02:42:c0:a8:00:02",125,9200,"8.0.0","network_flow",network,flow,"509952.9","Oct 22, 2022 @ 14:53:41.338",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","165.8KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",251,tcp,ipv4,"-","-","-","137.2KB","192.168.0.3","02:42:c0:a8:00:03",126,54468,"-",flow
"Oct 22, 2022 @ 14:53:40.000","b8d4_oMBlM6FNcp7Ab0M",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","135.5KB","28.2KB","-","-","28.2KB","192.168.0.2","02:42:c0:a8:00:02",123,9200,"8.0.0","network_flow",network,flow,"499712.3","Oct 22, 2022 @ 14:53:31.098",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","163.7KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",247,tcp,ipv4,"-","-","-","135.5KB","192.168.0.3","02:42:c0:a8:00:03",124,54468,"-",flow
"Oct 22, 2022 @ 14:53:30.001","Tsd3_oMBlM6FNcp72b37",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","133.8KB","27.7KB","-","-","27.7KB","192.168.0.2","02:42:c0:a8:00:02",121,9200,"8.0.0","network_flow",network,flow,"489984.9","Oct 22, 2022 @ 14:53:21.370",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","161.5KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",243,tcp,ipv4,"-","-","-","133.8KB","192.168.0.3","02:42:c0:a8:00:03",122,54468,"-",flow
"Oct 22, 2022 @ 14:53:20.000","Lcd3_oMBlM6FNcp7sr3r",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","132.1KB","27.2KB","-","-","27.2KB","192.168.0.2","02:42:c0:a8:00:02",119,9200,"8.0.0","network_flow",network,flow,"479744.3","Oct 22, 2022 @ 14:53:11.130",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","159.3KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",239,tcp,ipv4,"-","-","-","132.1KB","192.168.0.3","02:42:c0:a8:00:03",120,54468,"-",flow
"Oct 22, 2022 @ 14:53:10.000","Csd3_oMBlM6FNcp7i73a",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","130.4KB","26.8KB","-","-","26.8KB","192.168.0.2","02:42:c0:a8:00:02",117,9200,"8.0.0","network_flow",network,flow,"470016.4","Oct 22, 2022 @ 14:53:01.402",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","157.1KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",235,tcp,ipv4,"-","-","-","130.4KB","192.168.0.3","02:42:c0:a8:00:03",118,54468,"-",flow
"Oct 22, 2022 @ 14:53:00.002","6cd3_oMBlM6FNcp7ZLzL",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","128.7KB","26.3KB","-","-","26.3KB","192.168.0.2","02:42:c0:a8:00:02",115,9200,"8.0.0","network_flow",network,flow,"459776.6","Oct 22, 2022 @ 14:52:51.162",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-",155KB,"1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",231,tcp,ipv4,"-","-","-","128.7KB","192.168.0.3","02:42:c0:a8:00:03",116,54468,"-",flow
"Oct 22, 2022 @ 14:52:50.001","yMd3_oMBlM6FNcp7Pby9",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3",127KB,"25.8KB","-","-","25.8KB","192.168.0.2","02:42:c0:a8:00:02",113,9200,"8.0.0","network_flow",network,flow,"450048.4","Oct 22, 2022 @ 14:52:41.434",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","152.8KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",227,tcp,ipv4,"-","-","-",127KB,"192.168.0.3","02:42:c0:a8:00:03",114,54468,"-",flow
"Oct 22, 2022 @ 14:52:40.002","p8d3_oMBlM6FNcp7Fryt",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","125.3KB","25.4KB","-","-","25.4KB","192.168.0.2","02:42:c0:a8:00:02",111,9200,"8.0.0","network_flow",network,flow,"439808.1","Oct 22, 2022 @ 14:52:31.194",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","150.6KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",223,tcp,ipv4,"-","-","-","125.3KB","192.168.0.3","02:42:c0:a8:00:03",112,54468,"-",flow
"Oct 22, 2022 @ 14:52:30.000","hsd2_oMBlM6FNcp777yZ",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","123.6KB","24.9KB","-","-","24.9KB","192.168.0.2","02:42:c0:a8:00:02",109,9200,"8.0.0","network_flow",network,flow,"430080.3","Oct 22, 2022 @ 14:52:21.466",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","148.4KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",219,tcp,ipv4,"-","-","-","123.6KB","192.168.0.3","02:42:c0:a8:00:03",110,54468,"-",flow
"Oct 22, 2022 @ 14:52:20.002","Zcd2_oMBlM6FNcp7yLyL",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","121.8KB","24.4KB","-","-","24.4KB","192.168.0.2","02:42:c0:a8:00:02",107,9200,"8.0.0","network_flow",network,flow,"419840.5","Oct 22, 2022 @ 14:52:11.226",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","146.3KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",215,tcp,ipv4,"-","-","-","121.8KB","192.168.0.3","02:42:c0:a8:00:03",108,54468,"-",flow
"Oct 22, 2022 @ 14:52:10.002","Qsd2_oMBlM6FNcp7obx7",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","120.1KB",24KB,"-","-",24KB,"192.168.0.2","02:42:c0:a8:00:02",105,9200,"8.0.0","network_flow",network,flow,"410112.2","Oct 22, 2022 @ 14:52:01.498",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","144.1KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",211,tcp,ipv4,"-","-","-","120.1KB","192.168.0.3","02:42:c0:a8:00:03",106,54468,"-",flow
"Oct 22, 2022 @ 14:52:00.001","IMd2_oMBlM6FNcp7erxr",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","117.2KB","23.5KB","-","-","23.5KB","192.168.0.2","02:42:c0:a8:00:02",103,9200,"8.0.0","network_flow",network,flow,"399876.9","Oct 22, 2022 @ 14:51:51.262",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","140.7KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",207,tcp,ipv4,"-","-","-","117.2KB","192.168.0.3","02:42:c0:a8:00:03",104,54468,"-",flow
"Oct 22, 2022 @ 14:52:00.001","Icd2_oMBlM6FNcp7erxr",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","4.1KB","3.6KB","-","-","3.6KB","192.168.0.3","02:42:c0:a8:00:03",34,22,"8.0.0","network_flow",network,flow,"7680.1","Oct 22, 2022 @ 14:51:20.026",event,"Oct 22, 2022 @ 14:51:12.346","connection, end",true,"EQQA////DP//////FP8BAAECQsCoAAMCQsCoAATAqAADwKgABBYApOc","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","7.7KB","1:uVy2chhXq6cvZ383aHI+H9RSrFQ=","-",84,tcp,ipv4,"-","-","-","4.1KB","192.168.0.4","02:42:c0:a8:00:04",50,59300,"-",flow
"Oct 22, 2022 @ 14:51:50.001","_sd2_oMBlM6FNcp7U7tb",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","114.2KB",23KB,"-","-",23KB,"192.168.0.2","02:42:c0:a8:00:02",101,9200,"8.0.0","network_flow",network,flow,"389632.2","Oct 22, 2022 @ 14:51:41.018",event,"Oct 22, 2022 @ 14:45:11.385",connection,false,"EQQA////DP//////FP8BAAECQsCoAAICQsCoAAPAqAACwKgAA/AjxNQ","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","137.2KB","1:tDN3KY3Lkgd8ecJMPTiPD5R6+wc=","-",203,tcp,ipv4,"-","-","-","114.2KB","192.168.0.3","02:42:c0:a8:00:03",102,54468,"-",flow
"Oct 22, 2022 @ 14:51:50.001","_8d2_oMBlM6FNcp7U7tb",".ds-packetbeat-8.3.3-2022.10.21-000001","-","b281efe5-fbc1-4306-a86f-898b64cac420",c2be3c5be205,"a565428a-b91f-4602-8150-ea76bdfa24fc",c2be3c5be205,packetbeat,"8.3.3","4.1KB","3.6KB","-","-","3.6KB","192.168.0.3","02:42:c0:a8:00:03",34,22,"8.0.0","network_flow",network,flow,"7680.1","Oct 22, 2022 @ 14:51:20.026",event,"Oct 22, 2022 @ 14:51:12.346",connection,false,"EQQA////DP//////FP8BAAECQsCoAAMCQsCoAATAqAADwKgABBYApOc","x86_64",true,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,"5.4.0-131-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-","-","-","-","7.7KB","1:uVy2chhXq6cvZ383aHI+H9RSrFQ=","-",84,tcp,ipv4,"-","-","-","4.1KB","192.168.0.4","02:42:c0:a8:00:04",50,59300,"-",flow
